NOMBRE_SITIO,DBO_TOT,DQO_TOT,COLI_FEC,E_COLI,OD_%,SST,group
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),7,16,2400,2400,89.3,16,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),4.6,41,1500,1500,92.4,20,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),14.94,41.2,11000,4600,105.2,21,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),4.26,43.56,210,210,88.9,23,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),27,53,930,930,69.3,26,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),5.2,33,11000,4600,102.1,28,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),7.81,47.98,150,150,76.8,28.67,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),5.85,58.19,40,40,104.5,31.33,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),6.9,48,150,150,91.2,35,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),15.89,55,2400,930,92.6,35,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),13.43,64.05,750,750,81.4,39.5,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),17.37,50.93,210,210,103.6,39.7,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),7.03,57.01,230,230,99.1,41,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),10.5,47,750,230,99.2,43,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),8.2,90,930,930,82.4,48,2
RIO PESQUERIA (AGUAS ARRIBA PTAR DULCES NOMBRES),22,56,460,240,99.9,52,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),7.55,44.83,4600,4600,100.9,11.33,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),7.2,43,24000,24000,98.3,18,0
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),15,46,2400,2400,80.8,33,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),23,51,2400,2400,84.6,33,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),14,37,2400,2400,132.9,35,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),7.6,47,11000,11000,100.9,36,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),19,55.12,3255,867,89.6,37,2
RIO PESQUERIA (AGUAS ARRIBA PTAR SANTA ROSA),5.2,44,24000,24000,128.2,37,0
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),9,16,11000,11000,90.1,10,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),5.3,23,430,430,99.5,15,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),9,26,1100,1100,105.9,15,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),8,31,11000,4600,125.4,17,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),4.5,40,11000,11000,102.1,18,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),4.9,45,750,750,113.4,19,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),12,32,2400,2400,102.1,20,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),12.87,36.52,11000,11000,103.6,21,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),11.76,28.31,11000,4600,108.9,21.67,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),5.9,72,2400,2400,104.5,24,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),7.67,50.19,90,90,77.1,29.33,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),6.83,48.68,930,230,101.4,33.67,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),12.7,58,430,430,100.6,35,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),15,54,11000,11000,84.3,48,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),15.46,59.33,4600,430,74.9,50.5,2
RIO PESQUERIA (PEÑITAS AGUAS ARRIBA PTAR PESQUERIA),17.2,41,4600,4600,99.6,67,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),10.34,23.84,230,230,85.2,10,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),7,27,43,43,120.3,11,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),5.89,33.61,430,70,100.1,15.67,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),6.5,60,230,230,141.3,18,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),5.4,21.74,3654,41,98.1,20.4,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),12.3,32,24000,24000,98.9,23,0
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),7.23,45,430,430,75.8,25,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),6.42,33.29,750,430,99.6,29,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),4.17,41.72,4600,4600,100.5,34,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),4.32,34.67,930,930,99.9,36.3,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),3.9,38,430,230,102.8,37,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),9.8,39,40,40,104.2,39,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),11.1,39.86,40,40,102.4,47,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),10,39,93,93,133.1,49,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),9.12,23.47,430,430,104.3,51,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),8,24,150,93,111.7,58,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),10,23,43,43,92.4,60,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),3.5,29,230,230,102.5,62,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),3.2,34,90,90,95.1,64,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),4.4,27,430,430,100.9,90,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),21,47,23,23,121.8,90,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),8.8,15,430,430,98.6,106,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),9,16,2400,2400,89.3,127,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),6.02,36.22,11000,150,92.4,139,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),5.1,16,2400,2400,108.3,170,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),11,38,2400,2400,92.4,540,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),27,65,11000,2400,117.7,2390,2
RIO PESQUERIA (TOMA HIGUERAS AGUAS ABAJO LAGUNA OX RAMONES),10,103,11000,11000,114.3,3240,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,4.12,64,70,40,92.1,11,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,26,42,2400,230,113.9,16,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,7.49,51.2,230,230,114.7,19.33,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,10,81,240,240,97.9,20,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,12.4,65,30,30,122.4,22,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,5.23,17.44,2400,2400,102.2,23,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,15.66,67.16,150,150,79.8,23.7,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,9,52,23,23,89.6,25,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,10.46,65.29,430,430,85,26,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,16,55,9,9,107.3,26,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,12.88,58.51,2400,2400,97.7,27,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,35,71,2400,2400,99,38,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,6.9,56,230,30,92.5,40,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,6.47,64.45,750,750,99.8,55.5,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,7.8,56,24000,24000,94.2,76,0
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,9.9,78,90,90,99.5,84,2
RIO PESQUERIA AGUAS ABAJO PTAR NORTE,124.5,677,24000,24000,62.2,660,0
RIO PESQUERIA AGUAS ABAJO PUENTE ALCALI,3.21,54.86,11000,11000,140.2,28.7,2
RIO PESQUERIA AGUAS ABAJO PUENTE ALCALI,2.62,41.94,930,4600,116.4,29,2
RIO PESQUERIA AGUAS ABAJO PUENTE ALCALI,7.86,67.03,2400,2400,139.6,30,2
RIO PESQUERIA AGUAS ARRIBA DE PTAR GARCIA,30.9,110,4600,4600,99.2,44,2
RIO PESQUERIA AGUAS ARRIBA DE PTAR GARCIA,107,293,2400,7,114.4,52,2
RIO PESQUERIA AGUAS ARRIBA DE PTAR GARCIA,6.5,47,230,230,103.9,61,2
RIO PESQUERIA AGUAS ARRIBA DE PTAR GARCIA,142,339,2400,2400,123.5,86,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,4.81,25.8,1500,930,104.1,10.67,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,3.1,10.08,430,430,90.1,14,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,3.3,25,230,230,98.2,14,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,3.67,22.09,40,40,104.9,15,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,6.7,50,1500,930,131.2,15,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,19,67,460,460,135.1,15,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,8.6,20,430,430,83.4,16,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,4.8,41,4600,750,117,18,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,10,51,2400,2400,92.7,21,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,18,33,2400,2400,75.5,32,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,7,13,93,93,94,34,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,5.2,15.1,1500,1500,105.3,39,2
RIO PESQUERIA AGUAS ARRIBA PTAR NORTE,13.1,49,750,230,93.5,54,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,4.47,28.18,230,230,91.8,10.7,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,5.5,13,2400,930,81.7,11,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,3.25,24.49,2400,2400,62.9,11.33,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,4.55,30.68,4600,4600,56.2,12,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,2.8,23,11000,11000,99.8,13,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,5.26,15.77,1500,1500,100.8,13,2
RIO PESQUERIA EN AVENIDA PARQUE INDUSTRIAL,3.86,14.1,930,930,95.6,24,2
RIO PESQUERIA PUENTE LINCOLN,2.09,45.28,230,90,129.7,13,2
RIO PESQUERIA PUENTE LINCOLN,3.91,66.07,280,280,135.2,20,2
RIO PESQUERIA PUENTE LINCOLN,9.25,64.7,40,40,108.9,30.3,2
RIO PESQUERIA PUENTE LINCOLN,4.49,63.83,2400,2400,137.7,37.3,2
RIO PESQUERIA PUENTE LINCOLN,33,146,2400,2400,97.7,38,2
RIO PESQUERIA PUENTE LINCOLN,62,182,2400,2400,29.4,66,2
RIO PESQUERIA PUENTE LINCOLN,72,205,2400,2400,13.6,74,2
RIO PESQUERIA PUENTE LINCOLN,31.5,117,24000,24000,90.2,86,0
RIO PESQUERIA PUENTE LINCOLN,65.7,187,24000,24000,53.4,116,0
RIO PIAXTLA 1,2.23,48,2613,882,79.3,87.5,2
RIO PIAXTLA 1,6.66,136.68,12033,153,91.99,220,2
RIO PIAXTLA 1,5.8,89.4,15531,759,54.3,327.5,0
RIO PIAXTLA 2,3.09,17.8848,6131,738,99.3,48.3333,2
RIO PIAXTLA 2,3.19,21.6,6488,620,97,51.5,2
RIO PIAXTLA 2,2.5,33.18,6488,712,84.6,105,2
RIO PIAXTLA 2,2.8,96.48,132220,6570,89.4,587.5,0
RIO PIAXTLA 2,3.41,118.72,3448,331,93.71,620,2
RIO PIAXTLA 3,2.17,43.2,8164,161,78.3,70.5,2
RIO PIAXTLA 3,4.25,110.24,1553,10,83.95,790,2
RIO PIAXTLA 4,2.23,77.6,1785,110,90.7,54,2
RIO PIAXTLA 4,5.3,31.23,4106,364,84.7,89,2
RIO PIAXTLA 4,4.43,10.27,6867,1046,107.3,177.5,2
RIO PIAXTLA 4,5.45,212,2489,1515,70.92,680,2
RIO PIAXTLA 4,6.1,45.18,11620,1990,95,720.8,2
RIO PIAXTLA 5,6.68,52.1,17329,771,100.7,107.5,0
RIO PIAXTLA 5,3.59,34.744,11199,5475,98.6,242.5,2
RIO PIAXTLA 5,15.05,81.6,8664,4611,117.1,555,2
RIO PIAXTLA 6,2.68,29.26,134,41,102,21,2
RIO PIAXTLA 6,2.67,45.54,3654,2098,102.6,21,2
RIO PIAXTLA 6,24.64,28.51,355,97,108.9,29,2
RIO PIAXTLA 6,2.12,51.41,1421,350,109.9,30.5,2
RIO PIAXTLA 6,7.87,56.18,10460,7540,97.6,535,2
RIO PIAXTLA CARRETERA INTERNACIONAL,2.11,54.4,1421,121,96.5,77.5,2
RIO PIAXTLA CARRETERA INTERNACIONAL,7.59,15.96,24196,2359,95.9,235,0
RIO PIAXTLA CARRETERA INTERNACIONAL,8.6,75,34480,5380,91.6,923.2,0
RIO PIAXTLA CARRETERA INTERNACIONAL,11,298.65,41060,10670,85.7,4020,0
RIO PIJIJIAPAN 1,16.65,26,2400,2400,63.6,12,2
RIO PIJIJIAPAN 1,5.58,31.92,90,90,93.1,12,2
RIO PIJIJIAPAN 1,3.8,17.28,11000,4600,77,14,2
RIO PIJIJIAPAN 1,8.73,18.24,930,930,65,20,2
RIO PIJIJIAPAN 1,2.8,14.76,750,750,66.1,24,2
RIO PIJIJIAPAN 1,7.38,16.32,110,110,91,32,2
RIO PIJIJIAPAN 1,42,106.56,460,75,105.27,40,2
RIO PIJIJIAPAN 1,12.42,26.35,230,230,86.2,48,2
RIO PIJIJIAPAN 1,3.12,25.58,930,930,67.3,73,2
RIO PIJIJIAPAN 1,2.9,32.84,1500,750,88.6,168,2
RIO PIJIJIAPAN 2,2.82,14.44,750,750,64,12,2
RIO PIJIJIAPAN 2,3.2,16.32,1500,930,76.7,12,2
RIO PIJIJIAPAN 2,6.6,17.76,70,70,92,12,2
RIO PIJIJIAPAN 2,2.01,26,750,750,62.3,16,2
RIO PIJIJIAPAN 2,5.64,32.38,40,40,90,16,2
RIO PIJIJIAPAN 2,5.16,26.14,430,430,67.49,20,2
RIO PIJIJIAPAN 2,5.4,41.48,30,30,99.8,20,2
RIO PIJIJIAPAN 2,3.51,29.76,150,150,86.32,28,2
RIO PIJIJIAPAN 2,13.08,20.01,390,390,87.5,36,2
RIO PIJIJIAPAN 2,40,106.9,460,23,101.87,55,2
RIO PIJIJIAPAN 2,3.78,66.91,240,240,81.87,58,2
RIO PIJIJIAPAN 2,5.82,220.07,460,460,80.98,840,2
RIO PILON,5.3,21,40,40,125.7,106,2
RIO PILON (AGUAS ABAJO DE PTAR MONTEMORELOS),6,16,240,240,100.5,11,2
RIO PILON (AGUAS ABAJO DE PTAR MONTEMORELOS),2.4,13,4600,4600,108.4,13,2
RIO PILON (AGUAS ABAJO DE PTAR MONTEMORELOS),8,18,460,460,118.4,26,2
RIO PILON (AGUAS ABAJO PTAR. MONTEMORELOS II),2.2,23,3076,300,101.8,11,2
RIO PILON (AGUAS ABAJO PTAR. MONTEMORELOS II),5.6,18,2400,2400,98.9,708,2
RIO PILON (AGUAS ARRIBA PTAR. MONTEMORELOS),16,58,2400,2400,137,94,2
RIO PINTORES I (REFERENCIA),24,57.19,1470,816,38.3,10,2
RIO PINTORES I (REFERENCIA),104.72,104.72,24000,4600,50,10,0
RIO PINTORES I (REFERENCIA),25,72.12,24000,11000,52.3,11,0
RIO PINTORES I (REFERENCIA),7,40.58,24000,2100,63,11,0
RIO PINTORES I (REFERENCIA),8.33,15.75,1500,930,22,12,2
RIO PINTORES I (REFERENCIA),6.2,30.92,24000,4600,71.6,12,0
RIO PINTORES I (REFERENCIA),8.09,26.38,2100,1500,37.7,14,2
RIO PINTORES I (REFERENCIA),7.5,98.33,24000,4600,68,15,0
RIO PINTORES I (REFERENCIA),12,72.42,24000,4600,31.5,17,0
RIO PINTORES I (REFERENCIA),34.1,74.94,20,10,77.1,20,2
RIO PINTORES I (REFERENCIA),5.75,100.8,2400,460,39,105,2
RIO PINTORES II,8,154.32,2400,1500,33,11,2
RIO PINTORES II,14,82.12,24000,11000,56.1,13,0
RIO PINTORES II,20.5,91.66,4600,280,29.7,14,2
RIO PINTORES II,10.3,54.35,24000,11000,74.8,14,0
RIO PINTORES II,16,43.11,272,203,74.73,15,2
RIO PINTORES II,8,41.73,24000,2400,60,17,0
RIO PINTORES II,5.8,20.92,24000,11000,85.2,19,0
RIO PINTORES II,22,54.5,11000,4600,49,20,2
RIO PINTORES II,9.33,41.73,4600,1500,61.3,21,2
RIO PINTORES II,10.33,74.28,11000,1500,30.7,26,2
RIO PINTORES II,19.33,140.71,150,70,24.7,32.1,2
RIO PINTORES II,9,36.11,637,41,51.53,35,2
RIO PINTORES II,45,66.06,280,150,28,36,2
RIO PINTORES II,161.84,161.84,24000,11000,36.6,44,0
RIO PINTORES II,64,102.22,2100,930,58,44.7,2
RIO PINTORES II,35.9,72.24,310,300,99,65,2
RIO PINTORES II,12,73.57,200,150,89.8,80,2
RIO PINTORES II,31.67,54.19,930,210,44.4,123,2
RIO PINTORES II,26,56.99,960,94,118.5,140,2
RIO PIXQUIAC  (SALIDA),3,21.11,4600,2100,36,10,2
RIO PIXQUIAC  (SALIDA),3.2,17.04,24000,930,58,10,0
RIO PIXQUIAC  (SALIDA),8.65,40.72,4600,2400,76.4,10,2
RIO PIXQUIAC  (SALIDA),4.4,76.65,24000,4600,69.2,11,0
RIO PIXQUIAC  (SALIDA),6.33,29.65,2400,930,81.1,11,2
RIO PIXQUIAC  (SALIDA),14,37.78,4600,2100,47,13,2
RIO PIXQUIAC  (SALIDA),12.63,39.12,4600,1500,51,17,2
RIO PIXQUIAC  (SALIDA),43,66.08,24000,11000,53.1,44,0
RIO PIXQUIAC  (SALIDA),6,41.58,2489,2489,37.2,45,2
RIO PIXQUIAC  (SALIDA),6,15.54,24000,11000,84.9,49,0
RIO PIXQUIAC  (SALIDA),12,23.47,281,228,53.46,70,2
RIO PIXQUIAC  (SALIDA),27,58.33,697,512,98,397.5,2
RIO PIXQUIAC  (SALIDA),34.37,99.57,2400,2400,103.6,1230,2
RIO PIXQUIAC (RANCHO VIEJO),20.75,97.92,2400,930,94.6,10,2
RIO PIXQUIAC (RANCHO VIEJO),12,42.43,97,10,44.4,15,2
RIO PIXQUIAC (RANCHO VIEJO),4.63,25.92,930,750,91.4,50,2
RIO PIXQUIAC (RANCHO VIEJO),3,34.5,4600,930,80.1,94,2
RIO PRESIDIO 1,5.5,22.45,15531,41,62.3,10.8,2
RIO PRESIDIO 1,6.59,10.5,3076,63,92.1,11.33,2
RIO PRESIDIO 1,6.43,13.7,833,63,94.7,14.5,2
RIO PRESIDIO 1,11.33,16.08,1100,10,108.7,14.8,2
RIO PRESIDIO 1,3.27,53.76,238,83,93.2,18.75,2
RIO PRESIDIO 1,9.54,24.72,8664,2224,91.96,21,2
RIO PRESIDIO 1,2.04,35.82,857,41,102.2,22,2
RIO PRESIDIO 1,11,51.52,776,10,92.1,23,2
RIO PRESIDIO 1,3.6,27.34,425,51,85.6,26,2
RIO PRESIDIO 1,9,41,2105,201,117.66,29,2
RIO PRESIDIO 1,2.83,46.656,12997,1855,91,47,2
RIO PRESIDIO 1,4.8,14.01,15531,798,100.9,226.7,0
RIO PRESIDIO 1,4.34,76.1,173290,6830,86.9,375,0
RIO PRESIDIO 1,7.7,79.46,129970,13140,79.8,880,0
RIO PRESIDIO 2,2.14,39.8,148,10,99.8,14.5,2
RIO PRESIDIO 2,4.03,17.8848,3654,233,93,18.9286,2
RIO PRESIDIO 2,3.9,27.192,2755,10,114.58,19,2
RIO PRESIDIO 2,2.4,49.83,2909,275,98.2,19.5,2
RIO PRESIDIO 2,5,60.48,110,52,107.5,23.3333,2
RIO PRESIDIO 2,10.63,30.264,175,52,104,35.5,2
RIO PRESIDIO 2,2.5,28.94,522,10,61.3,41.5,2
RIO PRESIDIO 2,8,40,1483,218,117.7,44,2
RIO PRESIDIO 2,7.29,24.62,2481,41,97.5,46,2
RIO PRESIDIO 2,2.61,25.6,17329,441,109.2,108,0
RIO PRESIDIO 3,5.85,62.884,135,41,102.7,21,2
RIO PRESIDIO 3,2.25,33.6,6867,259,102.3,83,2
RIO PRESIDIO 4,2.85,63.68,20,10,102.5,11.333,2
RIO PRESIDIO 4,2.13,47.2,4611,173,107.5,18,2
RIO PRESIDIO 5,3.9,25.38,4611,160,66.5,16.5,2
RIO PRESIDIO 5,2.31,69.252,108,41,95.2,60.5,2
RIO PRESIDIO 5,4.27,14.18,1250,52,92.3,110,2
RÍO PUNGARANCHO,2.43,51.07,90,40,63.4,25,2
"RIO PURIFICACION, EL BARRETAL",3.45,15.83,1904,31,76.1,10,2
"RIO PURIFICACION, EL BARRETAL",5.49,17.33,1162,31,98.71,15,2
RIO PUXCATAN,4.58,17.072,41,31,95.17,13,2
RIO PUXCATAN,6.84,14.7668,345,345,92.86,19,2
RIO PUXCATAN,2.87,55.72,279,231,89.77,24.67,2
RIO PUXCATAN,15.1,20.24,2733,160,91,32.5,2
RIO PUXCATAN,4.39,15.48,14136,3441,81.2,58,2
RIO PUXCATAN,29.6,39.59,10462,7701,100.6,69,2
RIO PUXCATAN,11,55.4,3088,1259,89.8,81.3,2
RIO QUERENDARO,7,16,70,40,45.8,10,2
RIO QUERENDARO,7,31,2400,2400,47.7,11,2
RIO QUERENDARO,7,112,2400,2400,110.5,16,2
RIO QUERENDARO,9,34,240,240,75.4,20,2
RIO QUERENDARO,7,21,930,930,88,22,2
RIO QUERENDARO,7,22,430,150,52.3,23,2
RIO QUERENDARO,7,55,23,23,61.84,24,2
RIO QUERENDARO,9,39,2400,2400,96.8,25,2
RIO QUERENDARO,35,81,460,460,128.1,30,2
RIO QUERENDARO,10,21,2400,2400,38.1,32,2
RIO QUERENDARO,16,36,930,930,34.8,34,2
RIO QUERENDARO,9,70,2400,430,90.5,37,2
RIO QUERENDARO,8,41,11000,4600,65.6,38,2
RIO QUERENDARO,11,31,2400,930,79.4,43,2
RIO QUERENDARO,7,85,11000,11000,89.6,44,2
RIO QUERENDARO,8,42,3654,3600,98.8,49,2
RIO QUERENDARO,13,54,11000,11000,82,75,2
RIO QUERENDARO,13.3,16.88,13540,11190,98.8,100,0
RIO QUERENDARO,52,105,2100,2100,92.1,217,2
RIO QUERETARO ANTES DE LA CIUDAD,64,229,2100,2100,13.6,93,2
RIO QUERETARO ANTES DE LA CIUDAD,55,158,1500,1500,28.3,93,2
RIO QUERETARO ANTES DE LA CIUDAD,170,354,2400,2400,58.1,110,2
RIO QUERETARO EN LA CIUDAD,6.29,174.26,15531,9208,70.9,102,0
RIO QUERETARO EN LA CIUDAD,63.34,105.36,10462000,10462000,69.7,215,1
RIO QUETZALA 1,46.26,46.26,24000,11000,68,11,0
RIO QUETZALA 1,2.14,14.23,210,200,83.2,11,2
RIO QUETZALA 1,123.33,171.52,2400,460,89,194,2
RIO QUETZALA 1,4,57.85,24000,11000,64,490,0
RIO QUETZALA 1,140,235.5,39000,28000,100,840,0
RIO QUETZALA 1,7,110.11,24000,640,60,1830,0
RIO QUETZALA 2 VISTA HERMOSA,2.4,26.65,24000,11000,63,15,0
RIO QUETZALA 2 VISTA HERMOSA,2.29,20.39,430,390,82.7,17,2
RIO QUETZALA 2 VISTA HERMOSA,35.87,35.87,24000,4600,62,21,0
RIO QUETZALA 2 VISTA HERMOSA,4,26.15,15,9,100,24,2
RIO QUETZALA 2 VISTA HERMOSA,4.33,18.93,230,210,86.4,79,2
RIO QUETZALA 2 VISTA HERMOSA,140,182.24,2400,1100,87.4,195,2
RIO QUETZALA 2 VISTA HERMOSA,2.03,32.36,11000,930,96.1,225,2
RIO QUETZALA 2 VISTA HERMOSA,4.4,55.12,24000,4600,55,298,0
RIO QUETZALA 2 VISTA HERMOSA,3.33,42.18,4600,2400,89.8,331.58,2
RIO QUETZALA 2 VISTA HERMOSA,96.667,628,140000,110000,100,2540,0
RIO QUIECHAPA,3.2,22.14,430,150,74.5,10,2
RIO QUIECHAPA,2.18,51.13,1500,750,69.8,14,2
RIO RABANILLO,83.33,286.29,11000,4600,35.5,80,2
RIO RABANILLO,126.67,362.73,11000,2400,13.1,115.79,2
RIO RABANILLO,34.56,96.58,11000,11000,51.6,4520,2
RIO RAMOS,9.36,20.49,19863,8664,93.6,209.43,0
RIO RAMOS AGUAS ARRIBA DEL EJIDO EL FRAILE,3.61,16.52,230,90,101.2,27,2
RIO RAMOS AGUAS ARRIBA DEL EJIDO EL FRAILE,2.52,30,230,230,99.6,30,2
RIO RAUDALES,3.2,14.16,40,40,60.51,11,2
RIO RAUDALES,6.53,23.72,430,150,56.7,14,2
RIO RAUDALES,3.84,29.69,90,90,61.7,17,2
RIO RAUDALES,3.24,21,150,150,48.46,52,2
RIO SABINAL A.M. EN LA DESCARGA 20 M. ADENTRO,4.74,33.6,11000,11000,44.8,12,2
RIO SABINAL A.M. EN LA DESCARGA 20 M. ADENTRO,6.06,35.82,11000,11000,43.2,16,2
RIO SABINAL A.M. EN LA DESCARGA 20 M. ADENTRO,12.6,17.42,430,430,76.7,16,2
RIO SABINAL A.M. EN LA DESCARGA 20 M. ADENTRO,14,41.28,4600,2400,44.9,20,2
RIO SABINAL A.M. EN LA DESCARGA 20 M. ADENTRO,7.05,63.49,2400,2400,65.4,20,2
